iter	RMSE
331	0.07200283807
332	0.07198769789
333	0.07192541162
334	0.07185288104
335	0.07175970802
336	0.07169417376
337	0.0716082813
338	0.07155123728
339	0.07147006009
340	0.071400728
341	0.07138466494
342	0.07133666664
343	0.07128665921
344	0.0712127465
345	0.07118971079
346	0.07111862345
347	0.07104079395
348	0.07099995352
349	0.07094407399
350	0.07087710489
351	0.07082636388
352	0.07077546653
353	0.07069399874
354	0.07067245582
355	0.07059753397
356	0.07054690704
357	0.07043402699
358	0.070351454
359	0.07026362202
360	0.07021238853
361	0.0701712647
362	0.07012889176
363	0.0700746217
364	0.07002194107
365	0.06996245059
366	0.06989417563
367	0.06983888556
368	0.06975863146
369	0.06967205052
370	0.06961048007
371	0.06952362704
372	0.06948638277
373	0.06946491046
374	0.06938943746
375	0.06932991127
376	0.06928679308
377	0.06923318554
378	0.0691782596
379	0.06911388107
380	0.06906824454
381	0.06902378913
382	0.06895536346
383	0.06891432378
384	0.06886392135
385	0.06878482391
386	0.0687395527
387	0.06866517349
388	0.0686284442
389	0.06857551888
390	0.06853430516
391	0.06845171163
392	0.06842071219
393	0.06834157248
394	0.06828429954
395	0.06821645059
396	0.06814525944
397	0.06808862648
398	0.06805650209
399	0.06795477147
400	0.06791236238
401	0.06781861479
402	0.06776554929
403	0.06771226847
404	0.06765559862
405	0.06757116547
406	0.06750335729
407	0.06743414654
408	0.06737464592
409	0.06731722909
410	0.06724500462
411	0.06715227876
412	0.06707647565
413	0.06700190773
414	0.06696418812
415	0.06692470113
416	0.06685512549
417	0.0667732866
418	0.06672730669
419	0.06665973184
420	0.06663165626
421	0.06655834418
422	0.06653527864
423	0.06646875954
424	0.06639091949
425	0.0662828857
426	0.06621456361
427	0.06614710488
428	0.06609066102
429	0.06607956058
430	0.06602956456
431	0.06591722525
432	0.06590532552
433	0.06586770358
434	0.06583333396
435	0.06579122799
436	0.06577631696
437	0.06574856052
438	0.06569754433
439	0.06560980648
440	0.06557849705
441	0.06554787483
442	0.06553133656
443	0.06550045911
444	0.06547985903
445	0.06543579847
446	0.06536480542
447	0.06528952456
448	0.06526918735
449	0.06518398308
450	0.06513953757
451	0.06509099792
452	0.06505387448
453	0.0649764958
454	0.06492302588
455	0.06491779008
456	0.06488830835
457	0.06486410611
458	0.06484175958
459	0.06479588552
460	0.0647605719
461	0.06470677986
462	0.06463308963
463	0.0645759029
464	0.06452425577
465	0.06450223169
466	0.06444861127
467	0.06441409966
468	0.06437656006
469	0.06432877934
470	0.06424093361
471	0.06420715968
472	0.06417789763
473	0.0640857759
474	0.06401404349
475	0.0639632746
476	0.06393715811
477	0.06386790853
478	0.06381596959
479	0.06373526905
480	0.06368985206
481	0.06362857349
482	0.06360067695
483	0.06353939329
484	0.06344196082
485	0.06340829521
486	0.06334955511
487	0.06332029866
488	0.06324246208
489	0.06319626616
490	0.06312442484
491	0.06308768758
492	0.06304995051
493	0.06301971738
494	0.06299137541
495	0.06293962987
496	0.06290112369
497	0.06283006268
498	0.06279835023
499	0.0627446759
500	0.06268672807
501	0.06262018548
502	0.06256256577
503	0.06252678219
504	0.0624767412
505	0.06244147659
506	0.06236305907
507	0.06231443814
508	0.0622401377
509	0.06218203837
510	0.06211337987
511	0.0620614119
512	0.06202530295
513	0.0619887443
514	0.06196081065
515	0.06189804956
516	0.06182510916
517	0.06179645354
518	0.06174951075
519	0.06169523167
520	0.06167856574
521	0.06164754104
522	0.06158244686
523	0.06151032097
524	0.06142934079
525	0.06137636319
526	0.06132127097
527	0.06126429587
528	0.06121429234
529	0.06118953303
530	0.06116639995
531	0.06114340701
532	0.0611010352
533	0.06101850435
534	0.06097683415
535	0.06093016202
536	0.06089402346
537	0.06086263431
538	0.06081967084
539	0.06076933639
540	0.06073604543
541	0.06070955246
542	0.06064216518
543	0.06059699706
544	0.06053067457
545	0.06048626764
546	0.06044025869
547	0.06042560595
548	0.06038450086
549	0.06035404501
550	0.06032390321
551	0.06029309919
552	0.06025044667
553	0.06018999231
554	0.06014453549
555	0.06010924433
556	0.06005174686
557	0.06001514702
558	0.05998115335
559	0.0599556951
560	0.05988130023
561	0.05986325314
562	0.05983066421
563	0.05982324164
564	0.05978847632
565	0.05975320481
566	0.05972553905
567	0.0596647107
568	0.05961661431
569	0.05955044799
570	0.05950890153
571	0.05943819049
572	0.05936638517
573	0.05931542843
574	0.05925073448
575	0.0591884459
576	0.05914629892
577	0.05909607024
578	0.05906178188
579	0.05903037332
580	0.05899166537
581	0.05896121805
582	0.05892903412
583	0.0588860417
584	0.05884769542
585	0.05883692937
586	0.0587963593
587	0.05873722282
588	0.05865932318
589	0.05862537828
590	0.05856806501
591	0.05853199913
592	0.05846658287
593	0.05841998154
594	0.05834809372
595	0.05830911019
596	0.05827346626
597	0.05823648977
598	0.05819055795
599	0.05816931699
600	0.05812118177
601	0.05809917202
602	0.05807923704
603	0.05801833281
604	0.0579507321
605	0.05792003872
606	0.05788423833
607	0.05783723155
608	0.05778529577
609	0.05775612142
610	0.05771189376
611	0.0576477812
612	0.05761316976
613	0.05758556825
614	0.05755902555
615	0.05749784555
616	0.05748333695
617	0.05746711634
618	0.05745176442
619	0.05739982688
620	0.05738122959
621	0.05735337005
622	0.05730692345
623	0.05727354541
624	0.05722566606
625	0.05719052341
626	0.05713848004
627	0.05708621178
628	0.05703057552
629	0.05700611021
630	0.05699468549
631	0.05697979214
632	0.05692225012
633	0.05688985128
634	0.05688362654
635	0.05684118275
636	0.05678392091
637	0.05674808306
638	0.05671596673
639	0.05668593724
640	0.05665884707
641	0.0566183338
642	0.05656899957
643	0.05652226651
644	0.05647460777
645	0.05642748124
646	0.05642198213
647	0.05637968806
648	0.05634018376
649	0.05630785261
650	0.0562401337
651	0.05618121829
652	0.05616220131
653	0.05614708633
654	0.0560987719
655	0.05607254698
656	0.05599844358
657	0.05593992709
658	0.05588571301
659	0.05584289827
660	0.05579259013
661	0.05573785662
662	0.05569770454
663	0.05567729632
664	0.05565759206
665	0.05561957657
666	0.05557439369
667	0.05552887129
668	0.0554881521
669	0.05540461827
670	0.05536095533
671	0.05531493457
672	0.05530533675
673	0.0552679097
674	0.05520100665
675	0.05516150469
676	0.05510870346
677	0.05505760784
678	0.05502150252
679	0.05496785132
680	0.05493556242
681	0.05489258813
682	0.05487568829
683	0.05482664152
684	0.05478894408
685	0.05477161057
686	0.05476711776
687	0.05468638081
688	0.0546598118
689	0.05464257722
690	0.05463851133
691	0.05460256168
692	0.05456236631
693	0.0545273423
694	0.05446074361
695	0.05438845485
696	0.05435355069
697	0.05432240264
698	0.05430178944
699	0.05427846541
700	0.05422442419
701	0.05414904063
702	0.05411733266
703	0.05408094279
704	0.05402632917
705	0.05397741296
706	0.05396415913
707	0.05394470525
708	0.05390251154
709	0.05385459329
710	0.05381232598
711	0.05379313947
712	0.05377466705
713	0.05372408079
714	0.05371321054
715	0.05368477927
716	0.0536119171
717	0.05360788448
718	0.05356629734
719	0.05350804264
720	0.05344380999
721	0.05344110121
722	0.05340021878
723	0.05336731829
724	0.05336390095
725	0.0533606918
726	0.05334357483
727	0.05328062946
728	0.05323513934
729	0.05319530329
730	0.05318286082
731	0.05311574307
732	0.0530876461
733	0.05307687794
734	0.05307103108
735	0.05302614303
736	0.05301026668
737	0.05295207178
738	0.05290041859
739	0.05289758679
740	0.05287357876
741	0.05282900728
742	0.05279935549
743	0.05275323607
744	0.05271214769
745	0.05265931507
746	0.05261525596
747	0.05259214057
748	0.05258037815
749	0.05255392936
750	0.05248900408
751	0.05244259141
752	0.05241187271
753	0.05238160141
754	0.05236349147
755	0.05231124162
756	0.05226695588
757	0.05221000735
758	0.05217424357
759	0.05217155719
760	0.05214233371
761	0.05212145545
762	0.0521041291
763	0.05210196359
764	0.05207361398
765	0.05203259574
766	0.05199064386
767	0.05195791166
768	0.05189499035
769	0.05185118687
770	0.05183221247
771	0.05179526771
772	0.05177737973
773	0.05176072768
774	0.05173568509
775	0.05170187808
776	0.05167212786
777	0.05166953769
778	0.05161609428
779	0.05156347628
780	0.05150976236
781	0.05146136883
782	0.05143096824
783	0.05138290583
784	0.05135606536
785	0.05131406702
786	0.05128445277
787	0.05125181498
788	0.05120761803
789	0.05118242468
790	0.05115052137
791	0.05110700902
792	0.05108113186
793	0.05105524453
794	0.05101526871
795	0.05098563019
796	0.05096788811
797	0.0509341394
798	0.05091370719
799	0.05090221176
800	0.05086855513
801	0.05083846555
802	0.0508027256
803	0.05077204008
804	0.05075363644
805	0.05072172199
806	0.05069043957
807	0.05067181325
808	0.05066325573
809	0.05061122988
810	0.0506078263
811	0.05057187178
812	0.05052430508
813	0.05052292778
814	0.05047314522
815	0.05044883416
816	0.05041281941
817	0.0503984527
818	0.05037017481
819	0.05036850193
820	0.05035860223
821	0.05030861286
822	0.05026874623
823	0.05024584285
824	0.05024102616
825	0.05019455175
826	0.05015872359
827	0.05015469478
828	0.05013245514
829	0.05011133282
830	0.05008430376
831	0.05002660699
832	0.05000615399
833	0.04995272857
834	0.04993433429
835	0.0499003997
836	0.04985401728
837	0.04983459613
838	0.04982594916
839	0.04978520173
840	0.04976326465
841	0.0497606652
842	0.04972778361
843	0.04970337997
844	0.04966423293
845	0.04962666554
846	0.0495972255
847	0.0495554152
848	0.04954758038
849	0.0495131365
850	0.04946123085
851	0.04945227347
852	0.04939071486
853	0.04935910953
854	0.04935588965
855	0.04932585247
856	0.04927784679
857	0.04924231394
858	0.04918106436
859	0.04915572312
860	0.04912038786
861	0.04906808783
862	0.04903596026
863	0.04898615275
864	0.04894439245
865	0.04892935323
866	0.04889096264
867	0.0488586501
868	0.0488097953
869	0.04876880985
870	0.04874528658
871	0.04869836391
872	0.04867019712
873	0.04861938001
874	0.04861143585
875	0.04858109936
876	0.04855458201
877	0.04853946308
878	0.04849423056
879	0.04845142029
880	0.04844543079
881	0.04840871991
882	0.04836471522
883	0.04832970997
884	0.04831366499
885	0.04827638812
886	0.04825438122
887	0.0482116347
888	0.04819346253
889	0.04815262532
890	0.04813314656
891	0.04809883433
892	0.04809693403
893	0.04807102298
894	0.04803696128
895	0.04800710491
896	0.04798762736
897	0.04795007982
898	0.04790838896
899	0.04787472172
900	0.04784088313
901	0.04781691296
902	0.04780203529
903	0.04778458944
904	0.04777637692
905	0.04776775272
906	0.04772023668
907	0.04771055157
908	0.04768150264
909	0.04764423285
910	0.04761973047
911	0.04758112723
912	0.04756318104
913	0.0475291871
914	0.04748806147
915	0.0474297253
916	0.04738382088
917	0.04735175743
918	0.04731507453
919	0.04726733868
920	0.04724819152
921	0.04723011787
922	0.04720152817
923	0.04717371684
924	0.04715367548
925	0.047126295
926	0.04708751422
927	0.04707671195
928	0.04707260213
929	0.04705123981
930	0.04702801849
931	0.04700436489
932	0.04698788227
933	0.04696213199
934	0.04693801262
935	0.04690202641
936	0.04687646215
937	0.04687153506
938	0.04683828254
939	0.04681474382
940	0.04679676741
941	0.04674854214
942	0.04673161575
943	0.04671694785
944	0.04666411818
945	0.04665997954
946	0.04662811922
947	0.04659147757
948	0.04656155168
949	0.04653349747
950	0.0465145839
951	0.04648964456
952	0.04648227774
953	0.04646979607
954	0.04644711576
955	0.04641281985
956	0.04639018834
957	0.04635719354
958	0.04631647624
959	0.04629016849
960	0.04626745616
961	0.04623269832
962	0.0461925836
963	0.04616301369
964	0.04610722811
965	0.04606800473
966	0.04604235242
967	0.04600818311
968	0.04598914356
969	0.04597716281
970	0.04595577748
971	0.04594203999
972	0.04590574666
973	0.04589533964
974	0.04588302945
975	0.04583989791
976	0.04581162355
977	0.045790088
978	0.04576178095
979	0.04574673949
980	0.04571500087
981	0.04569529324
982	0.04565667473
983	0.04561806794
984	0.04560030967
985	0.04557281711
986	0.04554309836
987	0.04553015393
988	0.04551742584
989	0.04548776323
990	0.04543663128
991	0.04540699029
992	0.04536537615
993	0.04533437292
994	0.04531313022
995	0.0452810368
996	0.04527877893
997	0.04526047083
998	0.04522650866
999	0.04519051751
4669338359
